Date,Open,High,Low,Close,Change,Change%,Devation%,trx_cnt,trx_record,avg_cnt,amount,FI,IT,Dealer,Big3,FI_Share%,loanM_chg,loanM_chg%,loanS_chg,loanS_chg%,loan_M_S%
2020/06/17,241,242,235,237.5,-1.5,-0.63,2.93,691,603,1.1,1.6,-141,-10,-26,-177,1.2
2020/06/18,237,239.5,229,235,-2.5,-1.05,4.42,"1,054",938,1.1,2.5,+90,-178,+10,-78,1.5
2020/06/19,236.5,245,236.5,245,+10,+4.26,3.62,"1,147","1,028",1.1,2.8,+280,-51,+23,+252,2.5
2020/06/22,247,263.5,247,254,+9,+3.67,6.73,"3,696","3,108",1.2,9.4,+65,+68,+77,+210,2.7
2020/06/23,258,279,255,279,+25,+9.84,9.45,"6,629","5,293",1.3,17.8,+574,+337,+14,+925,4.8
2020/06/24,288,306.5,288,304,+25,+8.96,6.63,"7,351","4,849",1.5,22.2,+325,+444,-123,+646,6.1
2020/06/29,302,308.5,285.5,289,-15,-4.93,7.57,"4,783","4,196",1.1,14.2,-604,+112,+39,-453,3.9
2020/06/30,297,317.5,293.5,317.5,+28.5,+9.86,8.3,"6,084","5,042",1.2,18.6,+46,+528,+137,+711,3.8
2020/07/01,325,349,325,349,+31.5,+9.92,7.56,"6,092","5,150",1.2,20.7,+261,+305,-81,+485,4.8
2020/07/02,359.5,376.5,353.5,356,+7,+2.01,6.59,"7,219","6,378",1.1,26.3,+36,-79,+75,+32,5
2020/07/03,356,356,339,349.5,-6.5,-1.83,4.78,"1,949","1,622",1.2,6.8,-60,-251,-117,-428,4.7
2020/07/06,345.5,354,340.5,347.5,-2,-0.57,3.86,"1,302","1,147",1.1,4.5,-64,-131,+23,-172,4.5
2020/07/07,348,348.5,320,327,-20.5,-5.9,8.2,"1,431","1,254",1.1,4.7,+139,-124,+7,+22,5
2020/07/08,327,359.5,325,359.5,+32.5,+9.94,10.6,"1,647","1,430",1.2,5.7,+325,0,+34,+359,6
2020/07/09,367.5,375.5,353,361,+1.5,+0.42,6.26,"1,521","1,381",1.1,5.6,-6,0,0,-6,6
2020/07/10,362,362,330,342.5,-18.5,-5.12,8.86,855,749,1.1,2.9,+43,-10,-16,+17,6.1
2020/07/13,348.5,348.5,334,344.5,+2,+0.58,4.23,554,491,1.1,1.9,-72,-39,-62,-173,5.8
2020/07/14,340,346,333,337.5,-7,-2.03,3.77,539,480,1.1,1.8,-53,-38,+2,-89,5.5
2020/07/15,348,357,339,340.5,+3,+0.89,5.33,"1,060",905,1.2,3.7,-66,0,-1,-67,5.2
2020/07/16,347,357,342,357,+16.5,+4.85,4.41,"1,264","1,133",1.1,4.4,+125,0,+17,+142,5.6
2020/07/17,356,360,340,340.5,-16.5,-4.62,5.6,"2,254","2,124",1.1,7.9,-200,+290,-18,+72,4.9
2020/07/20,344.5,353,335.5,348,+7.5,+2.2,5.14,"1,285","1,142",1.1,4.4,-94,+59,+28,-7,4.8
2020/07/21,353,382.5,353,382.5,+34.5,+9.91,8.48,"3,834","3,032",1.3,14.3,+117,+75,+45,+237,5.2
2020/07/22,386.5,415,366.5,373,-9.5,-2.48,12.7,"6,473","5,896",1.1,25.7,+389,+475,-22,+842,6.6
2020/07/23,380.5,391.5,375,382,+9,+2.41,4.42,"3,883","3,640",1.1,14.9,-625,+110,+41,-474,4.4
2020/07/24,380,394,370,374.5,-7.5,-1.96,6.28,"3,765","3,558",1.1,14.4,-194,+313,+6,+125,3.8
2020/07/27,385,391,365,367,-7.5,-2,6.94,"2,620","2,402",1.1,9.8,-117,-80,-16,-213,3.4
2020/07/28,374.5,378,331,334.5,-32.5,-8.86,12.8,"3,142","2,926",1.1,10.9,+137,-110,-47,-20,3.8
2020/07/29,332.5,348.5,326,337,+2.5,+0.75,6.73,"1,706","1,602",1.1,5.7,-17,-53,+2,-68,3.8
2020/07/30,341,345,334,341,+4,+1.19,3.26,"1,026",949,1.1,3.5,+134,-60,-27,+47,4.2
2020/07/31,337,353,335,347,+6,+1.76,5.28,870,802,1.1,3,+68,-1,+28,+95,4.3
2020/08/03,351.5,354.5,340.5,340.5,-6.5,-1.87,4.03,868,833,1,3,-92,-15,-63,-170,4
2020/08/04,342.5,346.5,333.5,346,+5.5,+1.62,3.82,990,939,1.1,3.4,+48,-122,+2,-72,4.4
2020/08/05,347.5,362.5,347.5,354.5,+8.5,+2.46,4.34,"1,595","1,533",1,5.7,-58,-1,+42,-17,4.1
2020/08/06,355,362,346,348,-6.5,-1.83,4.51,"1,127","1,034",1.1,4,-77,0,-25,-102,3.7
2020/08/07,345.5,350.5,330,334.5,-13.5,-3.88,5.89,"1,576","1,447",1.1,5.3,-152,-224,-14,-390,3.1
2020/08/10,333.5,334,306.5,319.5,-15,-4.48,8.22,"2,028","1,815",1.1,6.5,+319,-528,+4,-205,4.3
2020/08/11,317,319.5,303.5,305,-14.5,-4.54,5.01,"1,614","1,499",1.1,5,+89,-478,-3,-392,4.7
2020/08/12,308,314.5,302.5,308.5,+3.5,+1.15,3.93,"1,330","1,237",1.1,4.1,-43,-11,+15,-39,4.3
2020/08/13,312,313.5,298.5,298.5,-10,-3.24,4.86,"1,294","1,224",1.1,3.9,-98,-123,-3,-224,3.9
2020/08/14,296.5,305,289,304.5,+6,+2.01,5.36,"1,245","1,138",1.1,3.7,+225,-50,+34,+209,4.7
2020/08/17,306,306,299,300,-4.5,-1.48,2.3,552,529,1,1.7,-160,+10,-15,-165,4.3
2020/08/18,299,299,276,279,-21,-7,7.67,"2,011","1,859",1.1,5.7,+110,-54,-17,+39,4.6
2020/08/19,280,287.5,271.5,278,-1,-0.36,5.73,"1,123","1,044",1.1,3.1,+100,-140,-31,-71,5
2020/08/20,278,281,250.5,251,-27,-9.71,11,"1,416","1,214",1.2,3.7,+154,-108,-114,-68,5.6
2020/08/21,258,276,257,276,+25,+9.96,7.57,"1,169",984,1.2,3.1,+55,-46,+72,+81,5.7
2020/08/24,288.5,294.5,280,287,+11,+3.99,5.25,"1,704","1,499",1.1,4.9,-375,-9,-14,-398,4.3
2020/08/25,285.5,290,273,274,-9,-3.18,6.01,"1,421","1,300",1.1,4,-159,-330,-24,-513,3.7
2020/08/26,272,285,268,278,+4,+1.46,6.2,901,825,1.1,2.5,+81,-73,+7,+15,4
2020/08/27,280.5,284,272.5,274,-4,-1.44,4.14,571,541,1.1,1.6,-75,0,-7,-82,3.8
2020/08/28,272,280,271.5,276,+2,+0.73,3.1,567,536,1.1,1.6,-89,0,+22,-67,3.5
2020/08/31,277,279,266,268,-8,-2.9,4.71,673,625,1.1,1.8,-70,-203,-17,-290,3.2
2020/09/01,270,271,258.5,267,-1,-0.37,4.66,840,804,1,2.2,+207,-300,-5,-98,3.8
2020/09/02,271,281,270.5,275,+8,+3,3.93,"1,064",980,1.1,2.9,-24,+10,+20,+6,3.8
2020/09/03,277.5,280,270.5,270.5,-4.5,-1.64,3.45,739,654,1.1,2,-61,-15,+8,-68,3.7
2020/09/04,262,270.5,260,268,-2.5,-0.92,3.88,684,581,1.2,1.8,+50,-57,-14,-21,3.8
2020/09/07,276,278.5,259,259.5,-8.5,-3.17,7.28,"1,227","1,111",1.1,3.3,-209,-122,-69,-400,3.1
2020/09/08,264,271,259.5,265,+5.5,+2.12,4.43,"1,118",987,1.1,3,+181,-318,+19,-118
2020/09/09,261,263.5,252,261,-4,-1.51,4.34,658,637,1,1.7,-4,-80,-28,-112,3.8
2020/09/10,265.5,269,262.5,262.5,+1.5,+0.57,2.49,786,728,1.1,2.1,-13,0,+31,+18,3.7
2020/09/11,262.5,270,258,270,+7.5,+2.86,4.57,870,828,1.1,2.3,+115,+3,-17,+101,4.1
2020/09/14,274.5,297,271.5,297,+27,+10,9.44,"2,479","1,908",1.3,7.1,-187,+1,+35,-151,3.4
2020/09/15,301.5,305,289.5,291,-6,-2.02,5.22,"3,581","2,906",1.2,10.6,-214,+81,-15,-148,2.8
2020/09/16,293.5,310,293.5,295.5,+4.5,+1.55,5.67,"2,996","2,726",1.1,9,-144,+1,+23,-120,2.5
2020/09/17,298,304,294,295,-0.5,-0.17,3.38,"1,223","1,140",1.1,3.6,-16,0,-15,-31,2.5
2020/09/18,297,300,293,293,-2,-0.68,2.37,767,683,1.1,2.3,+19,0,-12,+7,2.6
2020/09/21,294,300,289,290.5,-2.5,-0.85,3.75,805,779,1,2.4,-10,+3,+4,-3,2.6
2020/09/22,290.5,290.5,281,283,-7.5,-2.58,3.27,544,515,1.1,1.5,+60,+2,-12,+50,2.9
2020/09/23,287,290,283,283.5,+0.5,+0.18,2.47,520,492,1.1,1.5,-69,0,-2,-71,2.7
2020/09/24,278,280,269.5,269.5,-14,-4.94,3.7,988,915,1.1,2.7,-218,-34,-11,-263,1.9
2020/09/25,274,274.5,255,258,-11.5,-4.27,7.24,798,745,1.1,2.1,+38,-1,-19,+18,2
2020/09/28,261,265.5,259,264,+6,+2.33,2.52,396,366,1.1,1,+27,0,-6,+21,2.1
2020/09/29,266.5,271,262.5,262.5,-1.5,-0.57,3.22,412,387,1.1,1.1,-69,+2,+1,-66,1.9
2020/09/30,265.5,266,259,264.5,+2,+0.76,2.67,251,236,1.1,0.66,+58,0,-8,+50,2.1
2020/10/05,264.5,274.5,263.5,272,+7.5,+2.84,4.16,557,488,1.1,1.5,+17,-28,+12,+1,2.2
2020/10/06,279.5,286,277,280,+8,+2.94,3.31,"1,375","1,259",1.1,3.9,-53,+106,+50,+103,2
2020/10/07,283.5,286,280,280.5,+0.5,+0.18,2.14,910,836,1.1,2.6,-62,+92,-24,+6,1.8
2020/10/08,284.5,288,281.5,282,+1.5,+0.53,2.32,803,726,1.1,2.3,-25,+4,+4,-17,1.6
2020/10/12,286,286,274.5,275.5,-6.5,-2.3,4.08,593,520,1.1,1.7,-6,0,-1,-7,1.7
2020/10/13,277,279,272,278,+2.5,+0.91,2.54,431,388,1.1,1.2,+77,+59,-8,+128,2
2020/10/14,279,289,279,283,+5,+1.8,3.6,"1,166","1,074",1.1,3.3,+14,+166,+9,+189,2
2020/10/15,285,288.5,279.5,280,-3,-1.06,3.18,584,533,1.1,1.7,-48,0,+4,-44,1.8
2020/10/16,280.5,281,272.5,273,-7,-2.5,3.04,408,384,1.1,1.1,-23,+50,-16,+11
2020/10/19,273.5,276,271.5,273.5,+0.5,+0.18,1.65,220,207,1.1,0.6,+5,0,-1,+4,1.8
2020/10/20,271.5,274.5,271,274,+0.5,+0.18,1.28,149,145,1,0.41,+24,0,0,+24,1.9
2020/10/21,279,292.5,276,283,+9,+3.28,6.02,"2,252","1,960",1.1,6.5,+167,+110,+50,+327,2.5
2020/10/22,285.5,308.5,285.5,304,+21,+7.42,8.13,"6,482","5,215",1.2,19.5,+111,+259,+40,+410,2.9
2020/10/23,305,314.5,305,310,+6,+1.97,3.12,"4,657","4,056",1.1,14.5,-115,+707,+42,+634,2.5
2020/10/26,317,325,310,311,+1,+0.32,4.84,"3,458","3,155",1.1,11,-164,+309,-36,+109,1.9
2020/10/27,311,324,306.5,322,+11,+3.54,5.63,"2,150","1,967",1.1,6.8,+101,+84,+129,+314,2.3
2020/10/28,325.5,332,312,315.5,-6.5,-2.02,6.21,"2,812","2,539",1.1,9.1,-133,+349,-116,+100,1.8
2020/10/29,314,318,308,315.5,0,0,3.17,"1,278","1,156",1.1,4,+21,-13,-7,+1,1.9
2020/10/30,318,326.5,310.5,310.5,-5,-1.58,5.07,"2,449","2,250",1.1,7.9,-30,+189,+5,+164,1.8
2020/11/02,313,319.5,308.5,311.5,+1,+0.32,3.54,"1,227","1,135",1.1,3.8,+4,+83,-5,+82,1.8
2020/11/03,316,318,314,314.5,+3,+0.96,1.28,744,674,1.1,2.3,-12,+13,+16,+17,1.8
2020/11/04,317.5,327,317,325,+10.5,+3.34,3.18,"1,979","1,735",1.1,6.4,+38,+87,+44,+169,1.9
2020/11/05,326.5,332,319.5,321,-4,-1.23,3.85,"1,344","1,144",1.2,4.4,-1,+1,-44,-44
2020/11/06,330,350.5,328,334.5,+13.5,+4.21,7.01,"4,032","3,482",1.2,13.8,+95,+641,+32,+768,2.2
2020/11/09,342,347,335.5,343.5,+9,+2.69,3.44,"1,771","1,584",1.1,6,-68,+147,-12,+67,2
2020/11/10,342,342.5,323,326,-17.5,-5.09,5.68,"1,545","1,450",1.1,5.1,+18,+2,-39,-19,2
2020/11/11,327.5,334.5,327,334.5,+8.5,+2.61,2.3,827,793,1,2.7,+117,+5,+2,+124,2.3
2020/11/12,341,352,330,330,-4.5,-1.35,6.58,"2,894","2,647",1.1,9.9,-112,-224,+33,-303,1.9
2020/11/13,328.5,334.5,319,321,-9,-2.73,4.7,"1,173","1,109",1.1,3.8,+20,-224,-16,-220,2
2020/11/16,322.5,327,312.5,327,+6,+1.87,4.52,"1,935","1,697",1.1,6.2,+5,-626,+24,-597,2
2020/11/17,326.5,328.5,317,317.5,-9.5,-2.91,3.52,"1,200","1,133",1.1,3.9,-79,-67,-35,-181,1.7
2020/11/18,315.5,321,312.5,314,-3.5,-1.1,2.68,997,963,1,3.1,+35,-206,-51,-222,1.8
2020/11/19,314,323,312.5,321.5,+7.5,+2.39,3.34,792,773,1,2.5,+68,0,+13,+81,2.1
2020/11/20,324.5,339,321,334,+12.5,+3.89,5.6,"2,519","2,351",1.1,8.4,-14,+36,+75,+97,2
2020/11/23,341,349.5,336,336.5,+2.5,+0.75,4.04,"2,277","2,067",1.1,7.8,-49,0,-73,-122,1.8
2020/11/24,342.5,347,336.5,342.5,+6,+1.78,3.12,"1,371","1,287",1.1,4.7,+71,+23,+15,+109,2.1
2020/11/25,346,349,331,331,-11.5,-3.36,5.26,"1,231","1,214",1,4.2,-124,-100,-42,-266,1.7
2020/11/26,334,334,327.5,331,0,0,1.96,422,419,1,1.4,-6,-34,-7,-47,1.7
2020/11/27,330.5,330.5,319.5,321.5,-9.5,-2.87,3.32,"1,472","1,334",1.1,4.7,-30,-761,+7,-784,1.6
2020/11/30,322,324,315,317,-4.5,-1.4,2.8,966,940,1,3.1,+28,-236,-1,-209,1.6
2020/12/01,319,330.5,316,326,+9,+2.84,4.57,"1,145","1,089",1.1,3.7,-29,-81,+81,-29,1.5
2020/12/02,335,342.5,329,329,+3,+0.92,4.14,"2,481","2,285",1.1,8.3,-59,-17,-15,-91,1.2
2020/12/03,328,332,322,324,-5,-1.52,3.04,610,620,0.98,2,+17,-64,-38,-85,1.4
2020/12/04,326,326.5,320.5,321,-3,-0.93,1.85,441,454,0.97,1.4,-20,-34,-13,-67,1.3
2020/12/07,315.5,318,312.5,313,-8,-2.49,1.71,965,969,1,3,-12,-133,-15,-160,1.3
2020/12/08,312,320.5,308.5,319.5,+6.5,+2.08,3.83,764,715,1.1,2.4,+45,-119,+21,-53,1.5
2020/12/09,319,323.5,317,319.5,0,0,2.03,604,544,1.1,1.9,-41,-5,-16,-62,1.4
2020/12/10,319.5,319.5,312,314.5,-5,-1.56,2.35,384,399,0.96,1.2,+11,-53,-4,-46,1.4
2020/12/11,316,317.5,303,304.5,-10,-3.18,4.61,810,841,0.96,2.5,+10,-189,-57,-236,1.4
2020/12/14,306,312,305,308.5,+4,+1.31,2.3,355,325,1.1,1.1,+37,0,+1,+38,1.6
2020/12/15,311,311.5,300.5,302,-6.5,-2.11,3.57,345,374,0.92,1,+35,0,-7,+28,1.7
2020/12/16,305.5,311.5,305.5,309,+7,+2.32,1.99,380,356,1.1,1.2,+113,+16,+4,+133,2.1
2020/12/17,313.5,314,308.5,311,+2,+0.65,1.78,420,407,1,1.3,+7,0,-4,+3,2.2
2020/12/18,313.5,314,306,306,-5,-1.61,2.57,264,266,0.99,0.82,+32,-3,-8,+21,2.3
2020/12/21,308.5,308.5,301,303,-3,-0.98,2.45,197,232,0.85,0.6,+58,-38,-5,+15,2.5
2020/12/22,303.5,308,301,301,-2,-0.66,2.31,220,230,0.96,0.67,+21,0,-1,+20,2.6
2020/12/23,303,307,302,304.5,+3.5,+1.16,1.66,136,142,0.96,0.41,+48,0,-5,+43,2.7
2020/12/24,309,313,307,307,+2.5,+0.82,1.97,244,239,1,0.76,+28,0,+6,+34,2.8
2020/12/25,311.5,313.5,309.5,312.5,+5.5,+1.79,1.3,398,410,0.97,1.2,+32,-33,0,-1,2.9
2020/12/28,311,313,307.5,311,-1.5,-0.48,1.76,324,327,0.99,1,+25,-92,+3,-64,3
2020/12/29,311.5,312.5,305,306,-5,-1.61,2.41,291,314,0.93,0.89,+49,-50,-2,-3,3.2
2020/12/30,304.5,312,304.5,309.5,+3.5,+1.14,2.45,278,281,0.99,0.86,+71,0,+21,+92,3.5
2020/12/31,314,322.5,310.5,312,+2.5,+0.81,3.88,930,869,1.1,3,-16,-30,+3,-43,3.4
2021/01/04,313.5,318,312.5,317.5,+5.5,+1.76,1.76,360,385,0.94,1.1,+71,+14,0,+85,3.7
2021/01/05,317.5,321,315.5,316.5,-1,-0.31,1.73,452,425,1.1,1.4,+100,-45,+2,+57,4
2021/01/06,321,326,315,319,+2.5,+0.79,3.48,"1,036",999,1,3.3,+181,+4,+8,+193,4.6
2021/01/07,325,332,323,330,+11,+3.45,2.82,"1,696","1,604",1.1,5.6,+144,+238,+79,+461,5.1
2021/01/08,347,363,340.5,363,+33,+10,6.82,"5,381","4,428",1.2,19.1,+119,+315,+92,+526,5.6
2021/01/11,368.5,373.5,360.5,365,+2,+0.55,3.58,"3,669","3,203",1.1,13.5,+233,+92,-19,+306,6.4
2021/01/12,366.5,369.5,348,352.5,-12.5,-3.42,5.89,"1,782","1,795",0.99,6.3,+215,-10,-52,+153,7.2
2021/01/13,360,372.5,355,355,+2.5,+0.71,4.96,"2,052","1,900",1.1,7.4,-169,0,-7,-176,6.6
2021/01/14,359.5,359.5,340,343.5,-11.5,-3.24,5.49,"1,220","1,248",0.98,4.2,+181,0,-13,+168,7.3
2021/01/15,349,352,333.5,340,-3.5,-1.02,5.39,851,903,0.94,2.9,+150,+35,-50,+135,7.8
2021/01/18,337,347.5,326,347.5,+7.5,+2.21,6.32,602,625,0.96,2,+28,0,+48,+76,7.8
2021/01/19,350,364,347,353.5,+6,+1.73,4.89,"1,749","1,715",1,6.2,-31,+60,+124,+153,7.7
2021/01/20,353.5,358.5,342,349,-4.5,-1.27,4.67,"1,088","1,108",0.98,3.8,+59,+30,-71,+18,8
2021/01/21,355,369.5,350,367,+18,+5.16,5.59,"2,154","2,095",1,7.8,+245,0,+97,+342,8.9
2021/01/22,369,403.5,368,403.5,+36.5,+9.95,9.67,"3,830","3,243",1.2,15,+52,+93,-73,+72,9
2021/01/25,405,406.5,363.5,363.5,-40,-9.91,10.7,"4,151","3,778",1.1,15.8,-183,-237,-36,-456,8.4
2021/01/26,363,369,339,344,-19.5,-5.36,8.25,"2,406","2,301",1,8.4,+136,-270,-46,-180,8.9
2021/01/27,350,354,339.5,342,-2,-0.58,4.22,"1,147","1,170",0.98,3.9,+28,-260,-12,-244,9
2021/01/28,335,340,331.5,334,-8,-2.34,2.49,500,557,0.9,1.7,+7,-25,+4,-14,9
2021/01/29,339,340.5,323,325.5,-8.5,-2.54,5.24,648,711,0.91,2.1,+31,-57,-17,-43,9.1
2021/02/01,325.5,328,311.5,313,-12.5,-3.84,5.07,934,911,1,2.9,+78,-193,+2,-113,9.4
2021/02/02,317.5,338,317.5,337.5,+24.5,+7.83,6.55,"1,045","1,078",0.97,3.4,+219,0,-9,+210,10.2
2021/02/03,338,342,323,328,-9.5,-2.81,5.63,699,800,0.87,2.3,-15,-120,+5,-130,10.1
2021/02/04,320.5,330.5,318,321,-7,-2.13,3.81,397,442,0.9,1.3,-14,-83,+9,-88,10.1
2021/02/05,324,327,317,322,+1,+0.31,3.12,402,446,0.9,1.3,-2,-55,-51,-108,10.1
2021/02/17,327.5,337,323.5,326.5,+4.5,+1.4,4.19,589,642,0.92,1.9,+47,-126,+11,-68,10.3
2021/02/18,328.5,330,317.5,326.5,0,0,3.83,769,778,0.99,2.5,-50,-287,+7,-330,10.1
2021/02/19,327.5,340,327.5,331.5,+5,+1.53,3.83,"1,123","1,122",1,3.7,-8,-83,+33,-58,10
2021/02/22,335,336.5,327.5,329.5,-2,-0.6,2.71,576,586,0.98,1.9,+4,-150,-12,-158,10.1
2021/02/23,330.5,330.5,322.5,324,-5.5,-1.67,2.43,481,517,0.93,1.6,+7,-71,-7,-71,10.2
2021/02/24,324,329,317,317,-7,-2.16,3.7,690,774,0.89,2.2,+32,-178,-23,-169,10.4
2021/02/25,323,323,318,318,+1,+0.32,1.58,278,303,0.92,0.89,+2,0,-3,-1,10.3
2021/02/26,313.5,316.5,311,315,-3,-0.94,1.73,315,323,0.98,0.99,+24,-6,-6,+12,10.4
2021/03/02,322.5,324.5,316.5,319,+4,+1.27,2.54,355,380,0.93,1.1,-3,0,-3,-6,10.4
2021/03/03,319,322.5,315,322,+3,+0.94,2.35,197,196,1,0.63,-10,0,+9,-1,10.3
2021/03/04,319,319,308,309.5,-12.5,-3.88,3.42,528,577,0.92,1.6,-207,0,-16,-223,9.6
2021/03/05,311,322,311,318,+8.5,+2.75,3.55,626,648,0.97,2,-51,+4,+65,+18,9.4
2021/03/08,324,328,318,318,0,0,3.14,509,557,0.91,1.6,-17,0,-24,-41,9.4
2021/03/09,316,320,313.5,318,0,0,2.04,206,227,0.91,0.65,+25,-10,-1,+14,9.4
2021/03/10,322.5,323.5,313,314.5,-3.5,-1.1,3.3,245,269,0.91,0.78,-48,-1,-18,-67,9.3
2021/03/11,316,324.5,316,321,+6.5,+2.07,2.7,317,331,0.96,1,+38,0,+21,+59,9.4
2021/03/12,324,324,315.5,316,-5,-1.56,2.65,273,319,0.86,0.87,-20,-8,-19,-47,9.4
2021/03/15,315.5,321.5,315.5,318,+2,+0.63,1.9,107,138,0.78,0.34,+3,0,+1,+4,9.4
2021/03/16,319.5,320,317,318,0,0,0.94,113,142,0.8,0.36,+2,0,+1,+3,9.4
2021/03/17,321.5,336,318,331.5,+13.5,+4.25,5.66,"1,041","1,106",0.94,3.4,+48,0,+152,+200,9.6
2021/03/18,338.5,338.5,326.5,326.5,-5,-1.51,3.62,747,777,0.96,2.5,-19,0,-86,-105,9.6
2021/03/19,325,325,319,321,-5.5,-1.68,1.84,311,326,0.95,1,0,0,-14,-14,9.6
